(alpha=0.50),(alpha=1.00),(alpha=1.50),(alpha=2.00)
-1.272486,3.620472,-nan,-nan
9.096576,-0.420558,-0.168852,0.220803
1.261471,0.407194,-0.336528,-1.324141
1.611241,1.821181,-1.350580,0.034632
0.463259,2.010630,0.099414,-1.577295
1.006010,0.384283,1.747733,1.904649
0.873676,1.961693,1.910267,-nan
2.170092,-3.134819,-0.533249,-nan
0.485282,0.937421,-nan,-nan
2.812829,1.920127,-1.038233,-nan
2.693704,-2.427150,-nan,-0.631595
3.000455,1.476776,1.422356,-nan
-0.802553,-0.654343,0.083522,-nan
0.239966,0.629675,2.658934,-nan
-0.575403,1.150384,-0.531149,-0.025688
0.089967,0.942593,-0.683867,-1.155734
-0.245211,4.639825,1.683939,-nan
4.303861,-0.352045,-1.038674,-nan
0.338274,-0.310279,1.781971,-nan
-1.427734,-0.242845,1.094928,-nan
0.402379,0.121996,-nan,-1.267544
2.592490,-2.000223,-2.340135,-nan
-1.662618,0.105398,3.225815,-nan
-2.413258,0.803494,-10.067665,-0.841815
2.706122,-1.579371,0.570696,-nan
-11.811088,-2.447636,-0.800864,0.087666
0.838442,-0.194308,-0.920253,-nan
0.132222,0.869622,1.132621,-nan
-0.584600,2.793834,1.279811,-nan
-1.299217,-1.885954,-nan,-nan
0.856271,2.112855,-nan,-nan
-11.726419,-1.258528,-nan,-nan
-0.875160,-0.075219,-nan,-0.119422
0.266340,-2.517606,-0.303082,-1.471984
-0.742495,0.644795,-nan,-nan
0.159177,-0.168682,-nan,0.008302
-1.872912,-0.848456,5.273961,0.070858
-3.946746,0.793985,-nan,-nan
-3.274798,-1.940940,0.053760,1.010128
1.164806,0.291969,-1.620793,-nan
-3.009813,1.424162,-1.430275,-nan
-1.449156,1.068494,-nan,-nan
0.276654,1.805553,0.320670,-nan
0.675472,-1.974094,-2.319706,-nan
-1.655277,-0.831341,1.139847,-nan
1.125422,-2.568602,-0.316141,-nan
-0.431780,-0.676473,-nan,-nan
-1.680891,0.765471,-nan,1.001978
0.328899,0.392747,3.218762,-2.184329
-0.148732,-1.353083,-0.074773,-nan
-0.597912,0.680354,-nan,3.101347
0.555852,-1.052981,-0.206326,-nan
-2.568334,0.512787,-nan,-nan
-1.737564,2.625861,1.051284,-nan
1.567926,-1.680404,3.679559,-nan
0.667919,2.910109,-0.191733,-0.690748
0.855430,0.844320,-2.532291,-nan
1.795539,0.159989,0.224161,-0.591274
0.664993,0.951620,0.563004,-nan
2.100077,0.155182,-nan,-nan
2.072772,-0.967148,-nan,-nan
0.070597,-1.137565,-nan,-nan
-0.236246,0.878917,1.688259,-1.751390
-6.515329,1.150001,-nan,-nan
-0.287722,1.079292,2.130789,-nan
-0.218330,0.240080,-nan,-nan
-0.816482,-0.240191,-0.020530,-1.113679
4.308824,0.375213,-nan,-nan
0.645277,1.965187,-nan,-0.522348
1.943353,2.451308,1.332334,-nan
1.372353,-1.247116,-nan,0.282475
-0.145510,-0.159259,-0.871311,-nan
0.101168,-0.057207,0.554906,-nan
-0.509465,-1.041574,10.032751,1.008858
0.360541,-0.054157,-nan,-nan
1.224511,-0.669052,-nan,6.612121
0.798995,2.329593,1.202615,-nan
10.096108,1.413322,0.994959,0.346043
1.543560,1.671531,-nan,-nan
-0.184503,1.229915,-nan,-nan
-0.317011,0.552993,1.187202,-nan
-1.447055,1.463051,-nan,-nan
-1.135284,1.960285,1.418729,1.468125
1.107147,-1.284059,-nan,2.539809
-1.156874,1.905946,-1.887142,0.181022
0.273594,1.691267,-0.000520,-1.403818
-0.939370,1.001808,-nan,-nan
-2.443241,-0.043354,-nan,-1.564359
0.285104,-0.664182,-1.670037,2.341191
0.232529,-0.424844,0.034708,-0.201598
2.775559,1.285634,-0.611227,-nan
0.675796,2.684988,-0.327607,-0.446284
-0.103167,-0.645349,-nan,-0.231953
-1.655609,-0.869593,0.539766,-nan
-0.620734,-0.818292,-1.366920,0.746768
2.280071,1.655125,-nan,-nan
-0.750159,0.722901,-1.382858,-0.250976
-0.589384,1.931212,-0.127092,-nan
-0.226214,-0.581569,-2.290881,-1.928760
0.670954,-2.471923,-2.649997,-nan
1.199408,-0.644904,1.068420,-14.542920
-1.050805,-0.236393,-0.145041,-nan
0.166095,-1.812134,-nan,-0.329696
-1.638999,-2.108412,1.013716,1.292521
-1.536886,-0.838593,-nan,0.309755
-1.061937,0.848374,-0.476357,-0.796857
1.450059,1.057515,-2.876405,-nan
-0.268978,1.935137,-nan,-nan
1.321578,1.486480,-nan,-nan
0.457828,3.234648,-nan,-nan
-1.775063,-0.028351,2.454753,4.655859
0.638397,0.837778,-0.239905,-nan
-0.290266,2.626697,5.204452,1.956200
-1.178159,-1.151074,-0.420216,-3.659668
-0.847899,-0.456999,-nan,-nan
-1.362923,-3.044287,-nan,-nan
1.346285,0.538106,1.008717,-2.406685
0.219221,2.429175,-0.582538,-nan
-0.591234,-0.268767,-nan,-0.667739
-1.836453,-2.124989,-1.216844,0.054327
0.226987,2.260460,-nan,1.981168
-0.881111,-1.331029,-nan,-nan
3.932221,2.588883,-2.547843,0.006804
3.777360,-1.361865,-2.314050,1.478231
-1.280363,2.365247,-nan,-nan
2.390444,1.065742,-nan,-nan
-0.045463,0.303435,-nan,-nan
0.129288,-0.931285,-nan,-nan
1.813353,-0.799689,0.310907,-nan
2.645338,-1.522934,-0.666594,0.672803
-0.033862,-0.985263,0.493299,0.056466
0.234133,0.660627,-nan,-nan
2.162035,-1.563122,1.349393,0.073834
-5.814845,-0.035770,-nan,-nan
-0.363298,1.758142,-nan,0.728877
0.352831,0.471740,-0.488814,-nan
-0.827258,2.609474,-1.409884,-nan
-1.372154,3.041811,-4.594561,7.773430
-1.462328,-1.715921,5.397316,-nan
0.668688,-1.458954,-nan,-nan
-0.817257,-0.072540,-nan,-0.022959
-0.779072,0.888120,0.420617,-9.003312
1.798766,-1.450578,-0.191882,0.349636
-9.503774,0.275829,-nan,-nan
-0.292255,-1.112581,2.331822,0.054859
-0.073851,1.870722,-nan,-nan
-0.745144,0.611516,-nan,0.895501
1.874608,0.291957,0.068882,-8.264932
-0.130267,-1.724205,0.021064,-nan
-0.565718,0.006259,-2.517942,-0.097641
-1.550421,0.455136,1.199869,-2.464209
0.566716,-0.056179,-nan,-0.401916
-0.424142,-2.236564,-0.261670,-nan
0.631117,1.116124,-0.863898,-nan
-1.467741,0.985102,-0.632761,-nan
-1.088377,0.813459,-1.189243,-nan
-0.449483,-0.062289,2.377579,-0.430001
-0.253437,-1.100011,-0.126208,-nan
-1.004001,-4.372499,-nan,-0.063125
-1.371253,-2.229991,0.243819,0.072020
-0.308710,-0.517639,-nan,0.397688
2.853968,1.444274,-1.089643,-nan
0.496344,0.481652,-nan,-nan
0.803653,-1.220355,-nan,-0.528792
-0.425425,1.645048,-nan,3.441704
-1.671381,0.956101,0.108796,-nan
13.655839,0.590373,-nan,-nan
-2.988915,0.334357,-0.390176,-nan
-0.190990,0.921135,-nan,-nan
-0.262943,0.379633,0.114168,-nan
-5.907287,-0.250624,0.720855,1.416703
1.896439,1.234854,-1.450954,-nan
-0.197638,1.646690,0.960207,-nan
-1.895667,-3.173214,-nan,-0.529090
-1.121415,1.345559,-0.953309,-nan
2.493811,-1.715035,-nan,-21.324035
0.526636,1.402461,-nan,-8.080483
-1.370458,-0.284609,0.098670,0.486952
-0.123139,1.176037,0.408021,-0.007219
7.009241,-1.862859,2.692166,-0.575057
5.574409,0.310522,-2.496537,-nan
0.163274,0.970870,-0.858457,-nan
0.126874,-0.367924,-nan,-nan
1.914456,0.385911,-0.750832,-3.490094
1.069602,-0.200000,1.753661,-nan
-0.093358,-1.739085,-nan,-nan
-5.110995,0.989342,-0.582583,-nan
1.316376,-1.205019,-nan,-nan
1.201299,0.565522,-0.949444,-0.172707
1.447825,3.693593,-nan,0.973451
-0.446890,0.616039,-0.807969,2.687999
0.333778,2.234249,-nan,-0.592622
-1.398906,1.395850,0.598181,-0.252199
-1.321369,0.176230,-nan,0.432679
-4.739864,0.321516,-nan,-0.066766
1.985115,0.395398,-2.017992,0.305339
1.205555,-1.339163,-nan,-1.604360
-0.462544,-0.933594,-1.442557,-nan
1.978980,1.801868,1.592680,-1.427680
0.930882,2.004562,1.986988,7.453387
-0.202631,-2.255216,-nan,1.239694
0.142982,-1.429756,-nan,0.099233
-1.252586,0.023701,-1.839067,0.660150
-2.241021,-1.211461,5.328469,-nan
-1.437423,-1.570341,-0.452128,-nan
0.698827,0.459809,-0.423853,-nan
0.394156,0.446926,-nan,-nan
-1.932408,0.202494,2.755701,-nan
-0.759452,1.857918,-0.185912,2.822116
1.085562,-0.636316,-nan,0.522842
4.718371,-1.513617,-2.402026,-1.662505
-1.452027,0.794869,-1.618505,-nan
0.431357,1.769530,0.980533,-nan
2.496658,-1.869029,-2.992334,-nan
-0.804807,-0.442144,-0.692816,0.028783
0.074456,-0.924404,-nan,0.258542
0.235828,-0.912648,-nan,-nan
0.293414,-1.385195,-0.416693,-0.214618
13.278842,0.078972,-1.175189,1.562176
-0.156251,-2.633103,-0.402618,-0.641993
-0.577420,-0.151639,-0.087096,0.218504
-0.352036,1.323843,0.574269,-nan
0.279735,-1.066974,0.423926,-0.559843
-1.836711,2.009894,-nan,-nan
-2.494565,0.125333,-nan,-nan
-11.812817,0.035615,-0.671408,-nan
0.512200,2.907578,0.687479,-2.252251
-3.114780,0.667560,0.651525,-nan
1.077171,2.276738,-2.112891,-nan
-1.960624,1.838184,-nan,-nan
0.664799,0.700437,-nan,0.713109
0.115904,-1.430353,-5.859603,-0.412271
1.020087,-0.956479,1.649414,-1.192039
1.060265,-1.709593,0.213480,-nan
3.562066,1.432685,-nan,0.647205
-0.434457,1.641984,1.189828,0.073773
2.306427,-0.826243,-0.109207,-4.465996
0.720769,0.158605,-1.530667,-nan
0.461333,-1.201650,0.049141,-nan
1.550588,-1.194729,-nan,-0.555762
-0.524111,-0.074598,-nan,0.668788
-0.001899,0.595892,1.100691,0.255728
-3.449343,-0.938116,0.421664,-0.324337
1.208250,-0.837514,-nan,-nan
-1.803784,0.302545,0.140947,-nan
-0.119170,0.935324,0.094649,-14.856468
-0.210094,-2.039741,-nan,0.728837
0.593996,-3.031773,-nan,-5.115608
1.608197,2.019297,-nan,-nan
-1.208452,-1.257330,0.994277,-nan
-0.219211,-1.410333,-nan,-nan
0.190703,1.176580,-nan,-nan
-1.656277,3.353763,-2.650269,0.189611
-1.163254,-1.387606,-nan,-nan
1.121149,-0.952946,0.845654,-nan
-3.000381,2.572840,-nan,-0.442614
0.697017,-0.243174,2.149847,-0.709501
3.669636,-0.142160,-1.303993,-1.048002
0.407740,-0.998554,2.719402,-0.533944
0.482540,-0.729333,-0.001909,-nan
1.063475,-0.578687,0.626951,-3.609920
1.707614,0.823719,-nan,-nan
1.147141,1.369942,1.292518,0.759510
0.828971,1.837006,-nan,-0.250705
4.370409,-2.370194,-1.011633,1.914300
-1.808314,0.401638,-0.944107,-0.206152
-0.726621,1.040878,0.964767,-nan
1.065339,1.058144,-0.277791,-nan
-2.245402,0.104199,-nan,-nan
1.553393,-0.715687,1.439180,-0.611204
20.418829,0.564818,0.799253,-1.881235
7.392831,0.403244,0.883023,-nan
-1.196293,1.831986,-1.490148,-nan
-3.259455,0.163464,-1.337477,0.211558
1.091351,-0.001546,-1.441336,-nan
-0.549948,-1.493077,1.609778,-1.312180
1.333577,-3.147975,-0.099940,-nan
-0.585999,-0.931053,-1.268520,-nan
2.706992,-1.414777,-0.868168,-nan
0.872096,-1.133029,1.218343,-1.589283
-1.211187,-0.788164,-0.057298,-nan
1.149052,-0.065485,-0.297871,-nan
1.284573,-0.591312,-0.280592,-0.089767
-0.646761,-0.038208,1.169663,-0.479183
-2.531674,1.093691,1.165740,1.936851
1.521930,-0.750042,-nan,-nan
3.161297,0.220381,0.066756,-nan
0.580498,-1.804887,0.375007,-1.404615
1.368469,-2.112471,-0.423118,-nan
0.278805,2.360623,7.935938,-0.287232
-0.376244,1.560213,-nan,-2.209977
0.148737,0.260677,-nan,-nan
0.601322,-1.210436,-1.306911,-1.573138
-0.494676,0.220308,8.543697,-1.741431
-0.987885,-3.478921,-2.141433,0.000004
0.133783,1.442237,-2.651230,-0.175866
-16.894304,1.387774,-nan,-nan
3.028891,3.007145,-1.665073,-nan
-1.529216,1.241859,-nan,0.103907
1.460760,-1.951175,-nan,-nan
0.498581,0.948339,-1.624410,5.934046
0.519683,1.030780,2.581063,-nan
0.001294,0.451604,-nan,1.165060
0.419471,-1.201150,-0.029752,-nan
-1.439579,1.715531,-nan,-nan
0.697780,-0.455582,-0.847643,-nan
0.532650,-1.381840,-0.445936,-nan
-0.050524,0.131464,-0.375269,1.801989
-0.362736,-1.123611,1.707177,-nan
-4.977502,1.099107,-0.163111,-nan
0.692039,1.718712,1.133908,-0.674574
-2.537999,-0.780449,-nan,-nan
-0.077562,-1.704698,-0.733065,0.027542
-2.146468,-0.015818,-2.210886,-nan
0.312781,0.433783,-0.281225,-nan
0.830777,0.792434,0.014887,-nan
1.014199,0.144415,-nan,-nan
1.594035,-0.054167,-0.983891,-0.372077
-1.402433,-0.204059,-nan,-0.325382
0.678886,-0.457275,-nan,-nan
-0.512139,-0.621234,-nan,0.916838
1.056348,-0.064239,-1.231324,-0.074690
-2.835679,-0.258528,-nan,0.381409
4.713401,-1.069268,1.832385,0.121508
-1.504048,1.037057,0.110560,-nan
-0.119140,-0.465325,-0.015977,-1.318917
-1.303768,0.568391,-0.257026,-0.099651
-1.036455,-0.535890,-nan,-nan
-0.223998,0.963900,-2.265358,-nan
-0.010373,-0.511492,-0.966951,4.032505
-0.025477,-3.275314,-nan,-1.886362
2.370632,-1.730609,-nan,0.027580
1.598249,0.459009,-5.671024,-nan
-0.605736,2.081276,2.269081,1.508947
0.855771,0.994307,-0.065054,0.925714
-0.258721,-1.621095,0.073698,-nan
0.699186,1.958026,-nan,-0.322443
-0.880835,0.783096,0.004883,-1.219283
-0.717937,0.224946,-0.489139,-nan
1.026152,1.392601,-nan,-nan
0.078734,-3.018869,-1.607060,0.666878
-0.421454,0.544867,-2.594962,-nan
-1.881786,-1.939950,-nan,-nan
-0.096651,0.623107,1.367570,0.070032
4.040466,-1.065030,1.271321,-0.128576
0.175915,-2.294542,-nan,-nan
-1.528223,-0.557652,-0.134718,-nan
4.766813,1.078096,-nan,0.435084
1.922281,1.004684,1.338992,-0.114967
0.677309,1.606925,0.858569,-nan
-1.630219,0.836945,0.918475,-1.504721
0.648113,-0.548837,-nan,-0.096189
0.077475,1.100802,-0.205258,-nan
-1.246875,-0.390533,-0.223085,-nan
0.516132,1.321855,0.175307,-0.618930
0.498900,1.487421,-nan,15.038885
-1.650576,1.517511,-nan,-nan
-1.141406,-0.586364,-nan,-1.920666
0.183375,1.018129,-0.325255,-nan
1.344749,-1.096276,4.044807,-nan
1.178986,1.095052,-nan,-nan
-0.398167,0.797597,2.354440,-nan
1.081763,0.665340,1.243976,-nan
1.525952,-1.400370,0.969891,-0.881162
0.851060,-0.142341,-nan,-nan
-1.246333,1.987734,-nan,-1.742303
-0.414561,1.305293,-nan,0.265576
-0.399140,0.131117,-0.611838,0.017289
-2.578758,0.467434,-1.530725,-nan
-0.681185,1.660094,-nan,0.803576
1.720681,-0.615942,0.725407,-0.333474
2.388479,2.249073,-nan,2.293156
1.840907,-1.099702,-nan,-0.837553
0.283127,1.307799,-0.912008,0.995135
-2.316904,1.563960,-0.279645,-nan
0.024886,-0.607993,0.127794,-0.256396
-1.967195,1.767195,-nan,2.308024
0.443073,-2.479143,0.200416,0.693937
-4.467676,2.184898,-nan,-nan
-0.944330,-1.413716,-nan,-nan
-0.060064,0.820711,-0.007008,-nan
-0.392021,-0.300844,-1.419550,-nan
1.279291,-2.638134,-nan,8.202426
-0.690337,-1.197660,-nan,0.103286
-1.458660,0.194739,-nan,0.516020
0.918887,-1.878497,-nan,-nan
4.014955,-0.953728,0.053510,-2.197492
-0.020711,0.515106,-0.812437,-0.526227
-0.138415,-0.684489,-0.249113,-6.160590
-1.720059,1.343548,-0.457462,-nan
-1.212649,-1.225927,0.239730,-nan
-0.170677,-0.631910,-nan,0.478686
3.247928,-2.339516,0.144137,-nan
1.820427,1.576842,-1.155656,0.168106
0.365614,2.519775,-nan,-1.011599
-1.113171,2.570530,2.181973,-0.064998
2.481107,-0.974918,-nan,-0.575222
-0.323684,-0.758526,0.865055,1.886451
-3.586246,-1.158268,-nan,2.472021
-2.602375,-1.570770,-nan,0.204409
-1.188652,0.341791,0.938512,3.387833
-2.863745,0.001475,-1.071648,-nan
-0.136438,-1.404173,2.576217,-nan
0.490715,0.024967,-2.322135,-nan
-0.991093,-0.275985,0.285558,-nan
-0.216025,-1.199869,2.218247,-3.456394
0.402252,-1.018385,-nan,-nan
1.459284,1.102473,-nan,-nan
-1.437597,2.739833,-2.135172,-nan
-1.537238,-1.076139,0.385352,-nan
-0.048706,-1.571423,0.407969,-0.111366
0.129769,2.035121,1.965066,0.571387
0.411464,-0.833645,1.842599,-nan
-1.544772,-0.880177,-nan,0.558739
4.367085,-2.218629,-0.973369,-nan
0.337819,0.707909,-nan,-nan
0.822094,0.507601,1.015159,-5.781592
0.611421,-0.598994,-2.925310,-0.578049
-1.690985,-3.281701,1.863840,0.157501
-0.421885,-0.224836,1.062707,-nan
-2.366347,2.180544,-1.610930,-0.684051
0.497797,0.631578,0.431601,-1.820874
3.809787,1.193895,1.214335,-0.519538
-6.085719,0.876829,-0.204019,0.378558
1.365375,-0.650514,0.324527,-nan
1.818671,0.964911,1.171628,-nan
-0.364370,0.139357,-1.096860,2.132383
-1.596870,-0.917906,-0.947037,-nan
1.100304,-0.856505,-nan,-nan
2.722410,1.447824,1.279924,-nan
-2.618527,-0.450438,1.208971,0.345758
-0.548913,1.178367,-nan,-1.185887
-1.816741,0.620476,0.737620,-2.371959
5.237804,-1.961016,-1.128923,-nan
0.087516,0.580431,-0.783043,-0.140663
-0.718068,-1.607148,-0.391204,-nan
0.201532,-0.844336,-nan,-nan
7.890617,-0.481387,-nan,-nan
-0.946831,-2.628943,-0.301258,-nan
-0.502409,1.386130,-nan,-nan
-2.200561,0.271773,0.456140,-3.199564
-0.521271,-2.923674,1.158272,-nan
1.041354,-0.742139,-1.664744,-nan
2.892683,0.489434,0.560401,-0.511996
-0.413016,-1.247161,-nan,1.462567
-0.152430,-1.771800,-nan,-nan
1.587449,0.544466,-2.765420,-nan
-0.036441,-1.295832,-nan,-nan
-0.077984,1.083422,-nan,0.364222
1.998718,1.206048,0.590759,-nan
1.709061,0.013607,-nan,-nan
-1.097912,0.370712,0.364753,1.938651
1.597783,0.047781,-nan,-nan
-0.144132,1.401170,-0.056394,-nan
-1.017738,-1.164092,-0.170200,-0.291247
-0.841863,-0.682042,-3.114865,-nan
1.438900,-0.648193,-0.920077,-nan
1.083038,-1.058487,2.874329,-3.913932
1.461702,1.073868,-0.131567,1.329123
1.334736,0.782487,-nan,-0.311812
-1.530164,0.600955,0.216965,-nan
-1.883102,-1.812508,1.367208,-nan
-0.315774,-0.158021,0.135774,1.007496
28.307535,-0.827759,0.018809,-nan
-2.184691,2.439948,-0.670882,1.045802
0.119366,-0.927222,0.818569,-nan
0.426904,-1.162250,2.415657,1.584469
-1.003787,-0.572252,-nan,-nan
0.950623,1.478808,1.436583,-nan
0.548855,-1.875043,-nan,-nan
3.452604,0.570832,-2.178474,-nan
-0.576303,0.855286,0.047388,0.342566
0.791963,1.080834,2.150942,-nan
1.586721,1.995683,-nan,-0.526226
3.043524,0.781024,-nan,-2.207128
1.102846,1.018680,4.388509,-0.495844
-1.702521,1.962841,-nan,-nan
2.567741,-1.090976,-nan,-nan
2.084363,-0.536963,-nan,-0.208311
1.327164,-1.389251,1.008884,-4.251567
1.954422,-2.384517,5.502340,-nan
0.357939,-3.003203,-nan,-nan
0.617933,-0.556250,-0.315426,-nan
-0.059427,-0.995786,-nan,-nan
-0.796956,0.555708,0.011205,-28.091302
0.716095,0.959612,0.538909,0.433391
-0.219544,-1.638125,-nan,1.160185
-3.137448,-1.865725,2.189285,1.235208
2.063169,2.043618,-nan,-nan
-2.842358,1.388632,-nan,-1.304745
-1.084192,-1.354453,0.985566,-nan
-0.761665,-1.636123,1.173299,-1.870090
1.099200,-0.232153,0.990632,-nan
1.573631,-1.533051,-0.098720,1.880718
6.207206,4.910276,0.898833,0.587241
-0.125361,0.395393,1.864250,-8.319525
0.968453,-0.174909,-1.090521,-nan
-0.670591,0.363232,1.458096,-nan
2.820756,0.351700,-0.076530,-0.744987
0.650090,-0.829529,-3.499389,-0.173687
-0.041961,0.299122,-0.048228,-nan
-0.071200,1.250040,-1.122283,-2.799701
1.420458,-0.071942,0.490157,-1.236332
2.485310,1.957223,1.375184,0.245616
-2.674635,-2.480317,4.366752,0.850268
0.529409,-1.337874,-1.249676,-nan
0.390176,-2.886309,-nan,0.026923
0.318391,2.436496,-2.046857,-1.297594
4.486359,2.440635,-nan,0.644520
1.272672,0.749586,-nan,-nan
-0.342863,-0.351223,-1.382601,-nan
-0.620272,-0.786158,-nan,0.306923
-1.183973,-1.709208,-2.306266,-0.841225
-0.894239,-1.758011,-0.201749,1.380147
-0.419684,-1.972344,-3.176866,-0.493655
2.765025,0.728287,-1.015909,-nan
1.830302,0.630597,2.879537,-nan
0.297731,0.234625,-nan,-nan
-4.094173,-2.548032,-1.954078,0.568660
-0.473339,-1.801208,-0.483949,-nan
2.925002,1.778758,-nan,-0.711826
0.027767,0.117489,0.811938,-0.507103
0.221690,0.463147,-nan,-nan
-0.797182,-1.235120,-nan,-nan
-0.697389,1.401164,0.686223,-0.716560
-0.720752,2.130753,1.101512,16.355042
-0.150221,-0.437307,-0.392842,-1.193531
-2.697360,-2.264533,-nan,-nan
-3.493913,-1.859945,-0.828813,-nan
-2.450317,0.220999,0.027463,-nan
-0.259770,0.736416,3.060777,-3.316572
1.703810,-0.350970,-0.919488,-1.509404
-1.535820,-1.125680,0.889952,5.576455
0.063352,-0.570569,-1.488170,-nan
0.471621,-0.986084,0.999725,-nan
0.511902,-0.573459,-nan,-0.833633
-0.766830,-0.082390,-2.856443,0.306420
1.868268,1.627251,-nan,-nan
1.472883,1.518861,5.846170,0.383241
1.665550,0.229445,-nan,-1.160265
0.057756,1.388703,-nan,-0.235791
1.142567,0.010273,0.116788,-nan
0.594284,1.287898,6.822388,-nan
2.611660,-0.868407,-nan,-nan
-0.137886,-1.564772,1.263609,-nan
1.176208,0.563887,-2.886648,-0.307807
-0.496172,0.533050,-0.032012,0.714317
-1.792881,-0.454357,-0.723539,-nan
-1.660517,0.572935,1.448410,-1.416331
-0.591336,0.015316,1.086390,-nan
-1.065912,-0.019965,-0.285266,-nan
1.996342,-0.515097,-nan,-nan
-0.149634,-0.158369,-nan,-nan
-1.290761,-0.047000,-nan,-0.339697
2.048700,-1.018260,-nan,-nan
-3.444548,3.732695,-0.024887,5.384715
-0.398864,0.352476,2.399256,-nan
-0.552748,1.581707,-4.976716,-nan
-1.094265,1.413625,-nan,-nan
2.202347,0.815241,-0.137619,0.219780
1.553070,0.181833,-nan,-nan
0.804136,-1.910955,0.513990,-1.181143
1.370007,1.854301,0.318644,-nan
0.535210,-0.042351,0.024664,-3.456700
0.634473,-0.318744,-nan,-nan
4.145514,1.248291,-3.695613,-1.184212
-0.219177,-1.096049,-1.120212,-nan
0.381194,-1.331845,-0.150531,-0.377950
-0.798677,-0.098306,3.139820,-nan
-1.996988,-0.010565,-0.563896,-nan
0.992965,-2.083241,-1.822511,-0.936305
0.082919,-0.131074,0.313283,-0.280617
0.149627,-0.014471,-0.551269,-nan
3.295104,-1.864667,-nan,0.352010
0.134242,0.046613,0.936149,-0.128865
1.308821,1.627683,-0.713387,0.652066
-3.141711,-1.054857,2.306374,-nan
-2.976928,-2.376898,-0.045511,1.235187
-2.892491,-1.286285,0.186840,-nan
-1.058687,-1.137417,-15.300763,1.825274
-0.406409,-1.087877,-0.746534,-0.154472
2.154623,0.007156,1.383981,1.428036
-2.733242,0.940861,-nan,-nan
0.806729,-0.756976,-1.345066,-0.275309
0.078522,-1.645131,-nan,-nan
-1.297810,-1.117475,1.436089,-nan
1.909904,-0.034970,-2.602562,0.563591
0.225818,-3.137404,-nan,-nan
1.578306,0.774351,-nan,-0.648687
-0.907834,-1.374706,-1.951559,-nan
0.703395,0.135878,-0.046248,-1.021560
0.883385,-3.039060,-nan,0.495065
2.167296,-1.037924,-0.319268,-nan
1.907995,2.357028,-1.025640,-nan
-0.749023,1.251918,-nan,-nan
0.325805,1.029106,-2.017992,0.977373
-1.655908,-0.105755,1.189134,0.937611
0.728718,1.070230,0.474206,-0.881574
-0.203948,-2.708465,-0.308887,-0.550943
-0.913828,-1.059659,1.843592,-nan
3.237771,-0.893079,1.845987,-nan
-0.893833,1.856286,-nan,-nan
0.295792,-3.276387,-nan,-nan
-0.576698,-1.952270,0.808580,-8.991108
-0.032357,1.928972,2.409790,-nan
0.723472,-0.824854,1.043205,-nan
1.480333,2.600465,-nan,-nan
-13.332583,-1.392912,0.760777,-nan
8.126796,-1.133274,0.046809,4.179601
0.174976,2.544353,-2.313756,0.736965
-3.680055,1.152183,-0.244471,-nan
-0.090001,2.036375,-1.357042,-nan
1.305892,-1.818361,3.472615,-nan
0.780929,0.049148,-nan,-0.420711
-0.206280,2.478787,-nan,-0.074840
0.428256,-0.374851,4.005986,-1.818514
-2.326005,-0.337220,-nan,-nan
0.654448,-1.131537,-nan,-0.474748
-1.714863,-0.714219,0.543692,0.432309
0.169511,0.432250,-0.200817,-nan
-0.816179,0.696549,0.798432,0.149601
-0.368127,0.104408,-0.936038,-nan
0.728018,-1.323524,-nan,-nan
-0.127638,0.567964,-0.709597,3.729576
1.885209,0.063238,-nan,-0.054618
0.146697,-0.059926,-nan,-nan
-0.227829,-1.260927,-0.525003,0.238685
1.145036,-0.749471,-3.077617,-nan
-4.662311,-0.257885,-2.101643,-0.224155
-0.426900,0.044399,-nan,0.203110
0.021843,-0.249495,0.365665,0.865393
0.814799,-0.009353,-4.262940,-0.187495
0.645503,0.369453,0.143139,-0.783780
1.804532,1.225737,-0.006850,-nan
1.500659,0.564758,-3.200867,-nan
1.063880,0.985739,-nan,-nan
-0.238784,1.612386,1.364843,-nan
-0.917621,0.357422,2.400091,-nan
-1.498662,0.468903,-nan,0.054452
-9.131339,-1.168033,-nan,-0.227060
-0.945768,1.078958,-1.131193,0.150403
