(alpha=0.10 x ell=1.00),(alpha=0.20 x ell=1.00),(alpha=0.30 x ell=1.00),(alpha=0.40 x ell=1.00),(alpha=0.50 x ell=1.00),(alpha=0.60 x ell=1.00),(alpha=0.70 x ell=1.00),(alpha=0.80 x ell=1.00),(alpha=0.90 x ell=1.00),(alpha=1.00 x ell=1.00),(alpha=1.10 x ell=1.00),(alpha=1.20 x ell=1.00),(alpha=1.30 x ell=1.00),(alpha=1.40 x ell=1.00),(alpha=1.50 x ell=1.00),(alpha=1.60 x ell=1.00),(alpha=1.70 x ell=1.00),(alpha=1.80 x ell=1.00),(alpha=1.90 x ell=1.00),(alpha=2.00 x ell=1.00)
0.045064,0.056294,-0.772055,-0.432253,-0.880291,0.261010,0.134288,-2.950298,-22.027874,2.549317,0.241858,1.972777,-0.433573,1.691445,0.320776,-0.085492,-6.696097,2.341681,-2.231190,-2.998400 
-459855.778561,-2.394458,0.270542,-5.140225,-1.664325,0.266950,-0.383178,1.282764,-1.482449,-0.208497,-4.495154,0.211717,-0.880032,-0.993041,-0.999096,1.021514,-0.165483,0.476861,0.327690,0.721352 
255087.221763,-1.146975,-102.794474,0.220096,0.421910,0.041263,-58.939628,-0.643746,0.075008,-1.204478,0.399073,0.101662,-0.973156,-0.451858,-0.421943,0.974083,2.068315,-0.754816,-2.022454,1.185408 
48518.575977,52.756090,-0.016242,-0.053467,-0.290923,-0.139797,0.029667,-141.057378,0.216820,1.038671,-3.452112,-0.968294,0.135247,-0.341191,-0.616277,1.458751,1.437110,-0.269166,0.807155,1.957484 
-731.982036,-135.131390,157.249084,0.782803,-375.661625,-7.769010,5.172859,-3.990539,0.240690,3.931061,-1.434818,-2.050525,-4.528289,-0.100783,0.406241,1.387413,-1.720435,-0.580640,5.332855,1.407469 
974.181190,-18.439036,18.329705,-0.129199,0.835009,-0.069815,1.256270,0.876418,0.757566,0.611731,3.698644,0.283149,-3.847682,0.086897,8.145426,1.126841,-0.717107,-0.621768,0.017062,1.990587 
0.004721,-22.938177,-0.013290,14.061919,0.151351,-14.544428,0.401369,-0.340383,-0.109265,1.392569,-0.292064,0.718701,0.570478,2.904672,-5.045309,-0.918361,-0.566097,0.922738,1.624726,-0.931271 
-69167180.939499,1386621.189376,-1764.014598,-1.188814,257.416241,0.548732,-1.139783,4.716903,1.699730,-0.544991,0.566964,0.506102,-2.005647,1.902728,4.186962,-2.219660,-0.728349,-1.724141,-2.039875,-0.424339 
-17243212.132142,-181.318004,2.433586,4.238182,-0.731246,-2.824980,1.691717,8.928312,0.801567,-0.398654,23.254406,-0.749153,-0.487992,-1.109659,1.192086,0.715697,0.160107,-1.490926,0.263209,1.394300 
-0.062860,-0.004184,-0.765914,-0.028164,1390.849635,-9.666581,0.420120,-0.512042,-10.818066,-0.310094,-1.635772,-0.132476,0.277024,-1.138686,-0.839698,-0.019092,2.105244,-1.036345,-1.032896,-0.017671 
-0.238274,0.033168,1.069879,-371.887728,-17.176953,-1.458084,0.929652,0.647050,4.224420,-0.005136,-0.649889,-0.618528,3.940229,2.808434,2.366463,-0.642878,-1.166773,0.993456,-2.902687,-1.216724 
3.493082,-0.013174,-0.058424,-0.033674,7.090439,-0.666964,1.573422,-1.913786,1.260195,-1.082691,-1.040442,3.003655,-1.305153,-0.868017,-0.457261,-1.366782,-0.428372,1.134758,0.033868,-2.057146 
0.000182,0.012116,4.726760,11.663053,5.534066,-3576.728320,0.133326,-0.668433,1.242082,-0.724972,0.275017,0.417948,0.213858,-0.868280,-1.814782,0.028993,0.540551,2.083219,2.160076,0.590243 
-423.975500,165.958178,-2.784653,0.960248,9.585064,19.184951,0.441151,-2.184959,0.803614,-0.156659,2.772572,0.521743,0.074979,0.417568,-0.297994,0.070301,-0.958641,-0.994155,-1.673216,0.403329 
3459.890123,-0.000058,1.007227,9.253802,-0.743554,3.087341,-0.497407,0.750796,2.300561,0.958131,1.956772,-0.456168,-1.886716,0.100693,-0.788974,0.382216,1.278605,1.281492,0.821957,-0.300903 
0.000051,0.254559,-34237.517509,3862.667648,1.581317,-6.055759,2.517414,0.606185,2.212463,0.119906,-0.936557,0.582371,8.348203,-2.801461,0.160388,-1.263591,-1.466295,-1.842748,0.907114,-1.938521 
-453999.005283,4815815.625355,-0.213072,0.140726,2.106294,-14.360825,-0.242220,-0.932634,-0.063165,-1.964813,-0.334251,1.067181,-0.319139,0.499179,-0.929253,3.227929,3.524125,0.399168,0.358323,0.416246 
-0.000003,869.903591,-0.003923,15.240765,6.122432,152.637263,0.538525,0.200327,-3.899441,1.047791,-1.214944,2.597869,17403.431470,1.282144,-1.090064,-0.523086,-2.909062,-1.801493,2.173292,-0.792843 
-8.567570,8477.605324,3.710927,529.569891,-0.892129,0.382281,1584.972114,-0.372766,-0.711781,0.018336,-0.157481,-0.649988,2.286808,0.345069,-0.361430,1.849512,-3.205619,-0.583057,0.249689,0.068299 
2264385.498551,3.502548,-1.063501,-0.748877,57.001013,9.887742,4.802657,1.760336,1.202048,0.288549,-0.572785,4.678679,0.505283,0.731599,-1.439562,0.767819,-1.144553,-2.600651,0.148415,-1.882465 
-67222.754245,-25.725789,-0.064238,0.478732,-0.221771,0.160189,0.257967,0.166151,0.385008,-0.064244,-3.604924,-0.578923,-0.293365,0.031925,-1.200564,-1.688715,1.534052,0.105419,-1.183868,-0.147701 
2.144439,-0.135947,1.943582,-0.032470,-0.021201,2.548439,0.474384,-0.591973,-36.034352,-0.416954,0.340870,0.640898,3.696161,2.216066,-0.800119,-1.364143,0.205602,1.821655,-1.286898,-1.513643 
-10.148122,0.028393,-0.508246,109.147409,-0.444657,-2.085593,-15.440345,-0.241102,-15.992362,-0.367656,-1.266240,0.882710,-1.046615,1.219423,-0.222893,-2.412388,2.056142,0.342804,-1.062402,0.797188 
-0.000018,13.422266,-0.833499,-0.041047,0.792881,0.534389,0.406046,-0.147106,-1.426271,12.246523,-0.298102,0.275516,-1.505195,-0.037508,0.114866,0.237595,0.152083,0.374394,-1.606578,0.028168 
-0.000000,0.782182,-0.272081,-0.514077,0.164608,0.127887,-0.557442,0.575835,-2.820167,0.253257,0.868087,-0.327336,-0.164312,0.246050,4.031125,-0.105429,1.485422,-0.589701,-2.317440,-2.688636 
-0.394844,1759.162019,2261.661613,-0.277011,-0.328957,2.715563,4.911135,3.575535,0.732189,0.183495,3.007788,0.717324,0.318342,1.653361,-1.124162,0.110916,-0.324578,-0.309390,0.651995,-1.281212 
793.544888,0.013715,-0.461484,1.602935,0.232626,-0.104378,1.806254,394.161165,6050.523639,7.242999,3.141101,-1.749647,-2.630140,1.044215,0.457144,1.637443,-0.567775,-0.274100,-0.745346,0.037786 
-15218707.751828,-3440.594514,118689.156675,11.778552,0.027350,0.224839,-2.811209,-2.533560,0.305549,2.066548,0.079608,-0.502718,0.749622,1.105465,-2.199521,-2.297603,-0.307889,0.127996,-1.069321,-2.356476 
0.097844,-4.222153,0.558005,8.942401,-0.432596,-0.015719,5.395652,-0.267912,-1.206567,0.379023,-0.006760,-0.841203,-0.559419,0.225576,-1.218821,-3.387206,1.950833,-0.342817,-2.071063,0.921372 
0.049218,-46.995663,-0.959960,38.102544,-3.303918,-0.335375,2.253724,-0.672416,61.623955,-0.039260,0.961163,-0.447485,-1.337322,0.301391,2.348790,-1.270899,-1.761046,-0.974678,-1.195182,-0.770670 
-976.978720,591.829537,27.667171,1.140900,-1.138878,-0.849477,-16266.777515,22.485251,-0.305840,1.529242,-0.999026,4.456430,-2.239822,0.371979,-0.408647,0.738354,-0.899645,-1.201158,-0.845429,0.363391 
-493299716.064775,0.053169,-775.929434,10.393736,-752.760365,-0.705713,0.721310,1.347741,1.182365,-1.440194,-1.617078,0.107054,-4.156395,-0.378692,1.727625,0.991915,-1.223752,-1.123870,0.103435,0.580126 
-6025109204.480012,1.663381,-58.984306,-1249914.770891,-0.003748,0.458817,0.031204,-1.161986,3.849242,1.080769,-9.780282,0.988349,0.853660,-0.929782,-1.564799,-0.147939,-1.400401,-0.215478,0.212455,-3.598396 
-31621328.578333,132.484415,0.785422,0.949289,4.441457,-0.242701,0.123965,-6.159185,16.137579,-3.268916,1.743370,1.200164,5.367266,0.071106,-1.926686,0.028289,0.954513,0.470817,-0.362100,0.554229 
-0.453759,-0.493420,-0.075277,-1.728008,0.452753,-0.156486,-0.579198,-1.170186,2.217935,3.778833,-0.895162,0.833750,1.160549,-2.071176,-1.656358,0.728684,2.322566,-1.419033,2.643701,0.804720 
-8.956027,0.089770,2.039268,4.263033,0.026809,-20.349734,-0.124413,1.287806,0.440901,-0.703498,0.949461,3.272355,-1.786461,-1.006465,0.807863,-1.637983,0.163758,-0.311908,-0.353059,0.964207 
17257.469026,6275501.153304,0.058323,-2.930867,43.403270,-0.626412,0.499484,-0.421753,0.127575,1.540923,1.157149,0.145718,1.596115,1.472981,-0.098599,0.187648,0.859578,2.003773,2.610786,1.247386 
0.001688,-7979207.080346,0.347198,2.020120,0.169026,0.209055,-0.354700,2.901571,4.257274,0.009791,1.407346,0.951598,1.363884,0.097618,-1.329708,0.535792,1.095205,-0.432916,0.499145,-1.339004 
1.343264,0.017254,10.039221,8.075927,-49.828442,0.535685,-106.063459,-0.035769,-1.695887,0.359663,-0.760467,0.492384,0.366186,-3.240010,2.269066,-1.169199,2.628009,-1.923864,-0.014642,-1.723460 
0.000012,0.060364,0.955016,-0.137903,-0.161352,-7.299935,3.444527,1.237858,-0.094251,-0.666120,0.984663,-0.332695,-0.056653,0.102529,-0.224810,-0.043686,-0.664564,-3.461124,1.320412,0.068581 
-35002.416691,0.258701,-4.457065,-0.053223,0.720043,9.601702,-0.949436,0.027924,0.498913,1.407494,0.326766,-0.810532,-1.094279,0.256144,2.116508,-1.961579,-1.342827,-0.416026,2.800613,0.133116 
0.430064,19.079868,72.485507,-542.941243,0.545878,-9.819733,3.011525,-14.549579,0.194376,0.278104,0.731774,2.302534,-0.260513,-0.416234,-1.027655,-8.765483,-0.286965,0.159662,0.886930,-0.491889 
-0.446940,0.150298,8052.829701,0.007840,1.641187,3.697900,-0.188254,0.474407,1.310856,4.021281,1.449333,1.312330,-2.017279,-0.863825,0.572637,-0.846636,-2.004730,3.975668,-0.623014,0.283334 
-3936070140133220864.000000,-0.425340,-26.861850,408.395743,24.153779,-0.071188,-0.293611,0.763618,0.185630,5.139259,2.158500,-0.866458,-0.484685,-1.353373,-2.447989,-0.488917,1.237482,1.422968,-0.554144,-1.338896 
14.340453,10183.572770,-85.656624,1.241235,0.827151,-2.387302,1.212818,1.253440,5.226698,-4.586930,-1.019994,-1.136027,0.089706,-0.502324,0.545770,0.912874,1.940294,-0.628064,1.667872,-1.628221 
-239625685.130751,0.006870,-202.799826,1.150740,18.593876,-2.083765,-0.127302,-0.200078,0.505248,-2.229301,-1.200262,6.081524,-0.829865,-1.496024,0.917147,3.724516,0.013118,0.683046,0.244916,2.398534 
-0.000006,6.706522,0.060335,0.187339,0.927722,-3.091132,-45.847918,0.790998,-3.899921,0.299379,3.132127,0.005017,-0.008282,-0.737823,-0.369485,-2.593905,2.293713,1.250239,0.382271,-3.251901 
-239780.521686,3.859746,-146.614038,-1.699946,-286.867369,30.025821,0.106515,-1.889375,0.076835,-1.735882,15.154449,-2.332379,-2.016621,1.205635,-0.720578,0.664046,0.580674,1.638643,-0.563333,-0.575017 
-132043.154035,-1.887408,-0.012258,-72.394464,-12.671298,-5.006812,0.588703,1.535241,0.418021,-0.467775,0.781531,-7.892313,-2.428674,-0.304353,-1.827932,-0.393144,-9.711188,-0.425614,0.771584,0.075264 
-0.016647,-3646.474924,286529.881371,-2180.316954,0.912250,-8.277233,9469.725082,-1.687663,-3.870816,-2.202888,-0.912335,-0.011678,2.483718,2.598459,-1.330845,-1.001091,-0.094788,2.407710,-2.221850,-0.505539 
-3913757.273742,0.001019,-12.009881,-0.368623,0.349705,-0.520949,0.045056,-0.204953,-2.281908,-0.598262,1.035786,1.422926,-0.827394,0.244499,-1.943945,-2.982709,-0.060600,-0.385687,-0.096134,-2.987876 
0.000103,-10.000149,-2.003446,-18.524290,-157.538889,3.462867,-1.870822,-5.442669,-0.827403,-0.893403,-0.838124,-5.054823,1.857463,4.536234,1.019165,-0.170692,0.911930,1.215272,1.339554,1.310776 
118.994669,-2806688.015476,-32.982455,-1.408837,-32.757889,-0.444744,12.206770,1.588363,1.005592,-0.316377,-1.466496,1.818308,-0.025683,-1.410385,-0.789356,-0.608758,-0.672618,1.766278,0.851790,2.304169 
0.001367,15.128925,-0.257159,0.213469,-103.764208,1.849650,-0.883569,0.408832,1.325414,0.605869,-0.070365,-0.075920,0.483079,-2.206932,-0.320210,0.025751,-1.848201,-1.395377,-0.790967,1.593653 
-1970830.072355,11.253645,0.028736,-12.663576,13.717351,0.878200,-0.170884,0.549709,0.382876,1.469825,0.929457,-0.227049,-0.957703,-0.213516,1.070513,-1.112474,-2.620696,-0.282968,2.309106,0.893941 
1144325503.802750,-0.021472,-0.083610,0.482946,0.540833,0.100274,-1.826377,-0.235430,-0.217549,0.695501,2.031948,4.617363,1.527982,-0.129127,-1.258514,0.796832,0.778546,-0.502558,0.388891,1.551250 
-361.536875,0.120382,0.004101,0.084726,2.807443,1.869853,-1.918632,3.399394,-4.845574,-0.170143,-4.991564,-0.686437,0.369671,1.375206,3.910354,0.166876,-0.318146,-0.671570,0.151653,2.523663 
-3667148739722421248.000000,-360.382087,18.342043,-0.432586,-0.455919,0.067076,1.642994,53.034172,0.890467,4.642758,0.433228,-1.771499,0.284600,-0.077169,-0.244995,-0.472086,-1.121309,0.426499,0.147164,-1.637061 
-20928.525159,-0.455540,-117.915694,188.042280,0.285981,-1.665313,-24.885329,-0.312883,-0.346937,4.397615,-3.131952,-0.485110,-1.071377,-0.442406,-0.717600,-1.451038,-1.685923,1.923481,-0.812864,0.524925 
9913.957541,-40663.438128,-0.059021,-34.792898,-0.200185,-1.970822,1.181797,0.731745,0.064554,-0.621132,0.110728,-1.494907,-0.649554,0.919681,0.344936,-1.792711,1.840593,-0.718835,-1.837452,2.160152 
-6.604928,1.696624,1.115195,-0.242839,9.628652,-1.901439,0.089085,-1.234337,0.138477,-0.623407,14.311882,-0.728064,1.126610,1.252501,0.178570,-0.981546,1.879788,0.826717,0.219149,0.443681 
-0.000117,-443.547695,-0.011534,-0.145564,3.322846,1.297410,0.799632,-0.138772,-0.153054,1.594792,1.916263,-1.596452,1.076296,1.197282,-1.799569,0.692633,-0.337786,1.112010,-0.248522,1.318545 
36456.108617,9033.764779,0.006090,676.276185,-0.045328,0.160158,0.511306,-1.398881,2.499710,1.114062,1.799341,0.312546,-56.855399,-0.251721,1.981013,0.703130,-1.024272,-2.430205,0.302954,-0.295608 
-0.031882,-0.031361,-0.414729,0.051007,0.215390,-2.785265,0.443834,-2.003724,0.041886,0.266196,-0.260017,-0.786060,-0.829433,1.582326,1.510886,-2.601137,-1.248329,0.816408,-0.515628,0.712630 
-0.001936,-152653245955.867645,-0.067337,-0.491328,964.490636,1.348327,44.225206,0.747426,2.247756,-0.084163,-1.854298,0.112751,0.300002,1.442500,-1.068036,-0.227055,-0.238546,-0.475749,0.389942,-1.218035 
3.248958,0.806591,1.967422,-0.401495,-0.519991,-0.799250,-14.982029,-1.180939,1.102153,0.769290,-0.561008,1.188585,0.536612,-7.909400,0.416636,-1.829410,0.038075,0.194364,-2.652902,1.177875 
-39.890433,170.430062,-29.508459,-6.106768,3.345430,-0.971917,3.383327,13.317585,-422.191857,1.500347,-2.432250,2.680590,-3.618205,1.184994,-1.301780,-0.658251,-1.195385,-1.021758,1.285912,0.371371 
0.044142,263.438218,-0.024133,-0.815490,0.960556,1.942882,-0.111353,-1.041228,-1.976521,4.082080,0.040537,-0.762050,-0.581425,-1.589518,-1.176033,0.888983,0.296368,1.753899,-1.100080,2.354808 
48259566327.229706,-0.004117,-0.008781,0.045672,6.388052,0.751945,1.239697,-1.756503,-2.213945,-0.076399,-3.509975,-1.782315,1.193601,-0.107651,-1.395616,-1.096992,-0.459718,-2.478193,0.156565,-1.591749 
0.000434,0.052514,0.012339,12.925643,-6.063357,0.367647,-0.339681,-0.101046,35.852754,1.119661,-1.750413,-0.601577,0.429585,1.206717,2.077765,0.349272,-0.682282,0.098456,0.430748,2.132932 
0.397844,5737.809034,0.098008,0.002951,7.221009,-9.966374,0.210691,2.510280,0.532215,3.649376,-1.366877,-0.313990,-1.665959,-1.069602,0.559804,-0.466990,1.173435,-0.007289,0.364964,2.993868 
37823042.246822,-2606.519252,-0.254676,-6.586890,-0.114870,0.059095,-0.505353,0.751146,0.472222,-1.774604,3.198961,-1.164847,-3.079232,-0.241980,0.779407,2.893664,-0.532819,3.812527,0.375095,-0.885890 
-94.461425,0.001039,279673.785308,-3.161049,0.457316,-2.191103,2.748984,-2.025541,-2.903013,0.169456,-1.623712,-0.961498,0.575419,3.661121,2.747416,-0.412266,-1.232294,-0.174969,-1.114822,1.635711 
66550907.116227,1050584.717551,0.118612,-6.417620,1.455257,-4.857432,0.052281,-0.867194,-38.308340,-0.183488,-1.921970,0.685278,1.158591,-1.017929,-0.278394,-0.423099,0.182689,0.032217,1.283141,-0.500907 
757610496.469086,154.938252,-0.358666,0.592969,-7.648863,-0.673077,8.303452,-0.725902,0.786819,-0.076059,1.086821,-1.999915,1.232464,-2.113593,0.310978,0.722572,0.664486,0.527517,-2.209662,-1.633068 
-0.000017,-0.892497,-8292.817517,-1.191061,35.214140,-4.769510,-0.245410,-1.513035,-0.544223,-1.440230,-0.454880,-0.693152,-0.525617,-0.223119,-0.106982,-0.574735,-0.599103,0.211065,1.448764,-1.928534 
-0.199428,0.008484,-1.619307,-0.188486,1.669389,0.368150,1.958985,0.389293,-1.270109,0.242462,-0.287678,-18.766907,-3.512486,1.581679,1.244543,0.920560,-0.546637,0.653862,-2.457666,0.781651 
-1.446116,-97334.733505,68.210734,43.157237,3.765232,-1.059045,2.000461,0.025986,0.112899,0.055102,1.375303,-2.914468,0.500952,-0.215474,-1.062863,1.281910,-1.657650,-0.026000,-1.199902,0.046158 
26632941.316673,0.008699,0.649790,0.136749,-0.734718,-0.184330,2.224572,0.366164,-4.439698,-0.383597,-0.685716,0.227495,-1.641585,-1.901926,-0.130256,0.718457,-2.607801,-1.410597,-0.646790,-0.922896 
2028.282917,-5.264081,-0.122353,25.907239,8.091560,1.877776,-0.564825,-1.648570,-0.738854,0.144550,-2.134931,-0.469311,0.080359,-0.652740,-0.477551,1.840800,1.339581,-0.786438,-0.589600,-2.128915 
0.000217,0.037711,1.559540,0.192766,-2.001417,-1.263190,15.870710,1.091477,2.731022,-6.937783,23.008011,2.695305,1.421414,0.120028,-2.165827,-1.293291,-0.226272,-0.149970,0.989007,-0.597209 
607502374.939695,-0.036271,-27.441679,0.090878,-51.224096,-0.003732,-0.654608,0.412990,0.810224,-0.675649,1.093324,-2.570779,-0.412965,4.913476,0.362221,-0.426275,0.965797,0.520415,-1.272683,0.080815 
0.447709,-0.285332,-528718794.070652,-70.226872,0.036969,-21.311867,6.653504,-0.895782,3.455199,-1.579824,1.235202,-0.854002,-0.560628,0.572831,-0.819759,1.189358,1.529042,0.309401,2.571758,0.047686 
-378321363178200468590501759826599608320.000000,1.233824,25.909105,1.458671,2.734267,-1.278429,0.435117,-15.723430,-0.446606,-0.602657,-0.299320,0.920576,0.526117,0.166555,0.141310,-3.752078,-4.125622,1.372362,3.054856,-0.711477 
-1178.561962,156910.083615,-13764.677066,-2.854597,-1.826428,0.040989,0.114867,0.037458,-0.889929,0.242467,-2.597558,-1.457941,0.385748,2.777137,0.852527,-0.972943,-0.595802,0.178752,-3.311981,-0.324848 
0.000001,0.056269,-0.073645,1.949919,-7250.308428,-2.395266,99.962817,-0.273756,34.034291,-0.089051,-27.159147,1.124366,0.018931,0.235482,-1.683963,3.303868,2.304617,-1.980170,1.014340,-1.011898 
1553636186587429632.000000,-0.000528,-0.076550,-17.558173,56.423708,-1.103144,-1.376674,-0.171842,0.217906,10.139650,-12.057138,0.607395,-2.416454,-0.051561,0.410683,-0.080245,-2.631431,2.751079,-0.434596,0.725640 
3.346458,1.698585,-42.320263,-0.076007,246.489696,-0.705317,2.723192,3.723860,0.625320,-22.781503,-15.992056,0.375287,1.113867,0.261110,-0.486717,-0.299387,-1.019287,-0.031875,-0.424980,0.369497 
0.021328,0.272633,-1.704828,-7.182640,23.806164,6.170235,-0.648845,-4.234349,4.221762,-0.497519,-0.138024,-1.082226,0.454798,-0.598907,0.779422,-2.193562,0.720767,-0.194326,0.791640,0.339958 
-0.000046,-3399.669628,-29.920870,-4.502926,-9.637782,-0.985401,0.558123,-0.454893,-0.451711,2.969222,-1.532989,1.303955,0.044494,-1.814799,1.037270,-0.558487,1.033635,2.543908,-0.083867,-1.448989 
-0.197166,0.900787,-0.137526,53310.685343,-1.737666,-0.967250,-0.033619,22.348912,-0.040119,0.200698,-0.053814,0.600306,-1.023769,-1.425072,-0.513876,-0.712060,1.604856,-1.262148,2.798387,0.398752 
0.288473,-1.035820,-0.405532,-1.272821,0.158349,3105.974155,5.034873,2.477838,-1.866307,0.357609,-0.169139,-1.952212,-4.924289,-0.899744,-0.589870,1.224466,1.067659,1.099227,-0.588891,0.075190 
37377875326.438362,4.306511,-0.846936,-924.832830,5.080022,-2.888724,-0.125086,0.205492,-2.704077,-3.392570,-0.693599,0.679312,-5.666514,-1.279159,0.348432,-0.452843,-0.467656,-0.786081,-1.088088,-0.756790 
-17027856911429165056.000000,-0.032102,0.713350,-0.842481,-0.059445,-2.790156,4.618876,-1.547623,-12.586520,-0.958203,0.114293,-6.973671,1.096195,-4.963545,3.456326,1.451654,2.491806,-0.140673,-2.358654,-0.846328 
-0.000000,-0.095782,0.030645,7.728424,-1.853284,0.714298,-0.074758,-0.087627,-0.602810,-0.441959,-1.324645,-1.278743,-1.358548,0.100137,-0.365823,-2.012870,0.061125,-1.342499,0.676064,0.808132 
-53021.582768,-34.265418,-8.491905,-48.465699,150.048446,-4.505862,1.039065,3.279322,-2.234382,0.579832,0.092539,22.851961,0.035254,0.886300,-0.512074,-1.679659,-1.054621,-0.675075,-2.827471,-0.564459 
0.000453,-0.030915,0.126741,-332.777910,24.043415,-12.792607,-5.077445,-0.858137,0.737171,11.232568,2.281183,0.837754,1.821152,6.136668,0.768856,1.656473,-0.750683,0.549020,-0.191579,0.094611 
0.000087,-0.389530,3.902452,-0.077641,839.382541,-41.698880,0.494684,0.080236,-0.633860,0.469271,-0.354950,-1.059282,-1.964114,1.402909,0.137877,3.278037,1.237772,0.648532,1.243869,1.581024 
41.754227,1.104660,-0.565676,-569.064898,-3.268910,0.662560,-0.784181,-1.535579,0.322303,0.006779,-0.418274,0.368464,9.111313,1.916229,-2.897533,2.308899,0.209327,0.657289,-1.395561,1.351394 
709997.500975,-0.944679,0.357645,-201.263838,-0.429847,7.487769,-0.405286,-0.116879,4.484152,0.621127,-1.656660,0.123285,-1.805860,1.999362,1.705232,-0.223636,1.921402,-2.180071,-2.938994,-0.300437 
2624869395.758070,397.420334,-0.113810,-1.314659,-4.800397,0.329892,3.341024,11.479142,1.345432,-4.286266,-0.265634,-0.015686,2.216312,0.181469,-0.182112,3.705171,-2.622217,1.223381,-0.919991,0.725675 
3995703789.437398,2600842.685950,-0.355074,0.037564,-0.450477,-0.015629,0.275792,-4.931542,0.809976,1.403766,-0.473969,1.377682,1.435141,-0.000377,-0.558064,0.488678,1.344943,-0.539539,-1.250424,-1.056009 
-0.000003,-249.080448,0.004365,27.474433,-3.947042,-0.900979,33.846208,0.834924,1.073461,0.561453,0.827546,2.511357,0.954443,-1.245853,-0.608783,0.587715,-1.062250,1.155770,-1.556000,0.622153 
-0.000008,-41567.144742,385.445759,-0.186785,19.462106,3.381105,0.578331,0.310502,-0.644004,-0.673572,1.142376,0.842963,0.515317,-0.576343,1.008325,-0.177296,1.082107,-1.383134,-1.990194,-1.244276 
-25.240138,-10783.611923,18.860065,0.286157,12.933923,-0.533375,-0.069050,-0.510600,-1.715766,1.271175,1.290356,0.848855,0.656603,0.511350,-0.940616,-1.223817,-0.684434,0.414102,-1.148146,0.855377 
-365221481.193547,-104.993444,-1.348789,-2.469797,-3.098882,10.919328,2.600017,-1.698135,2.807555,0.134729,-3.510508,0.345823,0.501469,0.448967,-1.531073,-0.436802,-0.835049,0.512512,-0.524159,-0.314102 
